move_key,name_en,name_es,type_key,category_key,power,accuracy,pp,priority,targeting_key,makes_contact,is_sound,is_pulse,is_punch,is_bite,is_slashing,is_status,effect_short_en,effect_short_es,effect_long_en,effect_long_es,source_key
rage_powder,Rage Powder,Rage Powder,bug,status,,,20,,unknown,0,0,0,0,0,0,1,The user scatters a cloud of irritating powder to draw attention to itself. Opposing Pokémon aim only at the user.,,The user scatters a cloud of irritating powder to draw attention to itself. Opposing Pokémon aim only at the user.,,championslab
raging_bull,Raging Bull,Raging Bull,water,physical,90,100,10,,unknown,0,0,0,0,0,0,0,The user performs a tackle like a raging bull. This move's type depends on the user's form. It can also break barriers such as Light Screen and Reflect.,,The user performs a tackle like a raging bull. This move's type depends on the user's form. It can also break barriers such as Light Screen and Reflect.,,championslab
raging_fury,Raging Fury,Raging Fury,fire,physical,120,100,10,,unknown,0,0,0,0,0,0,0,"The user rampages and spews vicious flames to inflict damage on the target, then becomes fixated on using this move.",,"The user rampages and spews vicious flames to inflict damage on the target, then becomes fixated on using this move.",,championslab
rain_dance,Rain Dance,Rain Dance,water,status,,,5,,unknown,0,0,0,0,0,0,1,"The user summons a heavy rain that falls for five turns, powering up Water-type attacks. The rain also lowers the power of Fire-type attacks.",,"The user summons a heavy rain that falls for five turns, powering up Water-type attacks. The rain also lowers the power of Fire-type attacks.",,championslab
rapid_spin,Rapid Spin,Rapid Spin,normal,physical,50,100,20,,unknown,0,0,0,0,0,0,0,Removes the Bound and Leech Seeded statuses from the user and removes the Sticky Web Stealth Rock Spikes and Toxic Spikes statuses from the user's side. Boosts the user's Speed stat by 1 stage.,,Removes the Bound and Leech Seeded statuses from the user and removes the Sticky Web Stealth Rock Spikes and Toxic Spikes statuses from the user's side. Boosts the user's Speed stat by 1 stage.,,championslab
razor_leaf,Razor Leaf,Razor Leaf,grass,physical,55,95,25,,unknown,0,0,0,0,0,0,0,Sharp-edged leaves are launched to slash at opposing Pokémon. This move has a heightened chance of landing a critical hit.,,Sharp-edged leaves are launched to slash at opposing Pokémon. This move has a heightened chance of landing a critical hit.,,championslab
razor_shell,Razor Shell,Razor Shell,water,physical,75,95,10,,unknown,0,0,0,0,0,0,0,The user cuts the target with sharp shells to inflict damage. This may also lower the target's Defense stat.,,The user cuts the target with sharp shells to inflict damage. This may also lower the target's Defense stat.,,championslab
recover,Recover,Recover,normal,status,,,5,,unknown,0,0,0,0,0,0,1,"The user regenerates its cells, restoring its own HP by up to half its max HP.",,"The user regenerates its cells, restoring its own HP by up to half its max HP.",,championslab
recycle,Recycle,Recycle,normal,status,,,10,,unknown,0,0,0,0,0,0,1,The user recycles a held item that has been used in battle so it can be used again.,,The user recycles a held item that has been used in battle so it can be used again.,,championslab
reflect,Reflect,Reflect,psychic,status,,,20,,unknown,0,0,0,0,0,0,1,A wondrous wall of light is put up to reduce damage from physical moves for five turns.,,A wondrous wall of light is put up to reduce damage from physical moves for five turns.,,championslab
reflect_type,Reflect Type,Reflect Type,normal,status,,,20,,unknown,0,0,0,0,0,0,1,The user becomes the same type or types as the target.,,The user becomes the same type or types as the target.,,championslab
rest,Rest,Rest,psychic,status,,,5,,unknown,0,0,0,0,0,0,1,The user goes to sleep for two turns. This fully restores the user's HP and cures any status conditions.,,The user goes to sleep for two turns. This fully restores the user's HP and cures any status conditions.,,championslab
return,Return,Return,normal,physical,,100,20,,unknown,0,0,0,0,0,0,0,An attack that is based on loyalty.,,An attack that is based on loyalty.,,championslab
reversal,Reversal,Reversal,fighting,physical,,100,15,,unknown,0,0,0,0,0,0,0,An all-out attack that becomes more powerful the less HP the user has.,,An all-out attack that becomes more powerful the less HP the user has.,,championslab
rising_voltage,Rising Voltage,Rising Voltage,electric,special,70,100,20,,unknown,0,0,0,0,0,0,0,The user attacks with electric voltage rising from the ground. This move’s power doubles when the target is on Electric Terrain.,,The user attacks with electric voltage rising from the ground. This move’s power doubles when the target is on Electric Terrain.,,championslab
roar,Roar,Roar,normal,status,,,20,,unknown,0,0,0,0,0,0,1,"The target is scared off, and a different Pokémon is dragged out. In the wild, this ends a battle against a single Pokémon.",,"The target is scared off, and a different Pokémon is dragged out. In the wild, this ends a battle against a single Pokémon.",,championslab
rock_blast,Rock Blast,Rock Blast,rock,physical,25,90,10,,unknown,0,0,0,0,0,0,0,The user attacks by hurling hard rocks at the target. This move hits two to five times in a row.,,The user attacks by hurling hard rocks at the target. This move hits two to five times in a row.,,championslab
rock_polish,Rock Polish,Rock Polish,rock,status,,,20,,unknown,0,0,0,0,0,0,1,The user polishes its body to reduce drag. This sharply boosts the user's Speed stat.,,The user polishes its body to reduce drag. This sharply boosts the user's Speed stat.,,championslab
rock_slide,Rock Slide,Rock Slide,rock,physical,75,90,10,,unknown,0,0,0,0,0,0,0,Large boulders are hurled at opposing Pokémon to inflict damage. This may also make the opposing Pokémon flinch.,,Large boulders are hurled at opposing Pokémon to inflict damage. This may also make the opposing Pokémon flinch.,,championslab
rock_smash,Rock Smash,Rock Smash,fighting,physical,40,100,15,,unknown,0,0,0,0,0,0,0,The user attacks with a punch. This may also lower the target's Defense stat.,,The user attacks with a punch. This may also lower the target's Defense stat.,,championslab
rock_tomb,Rock Tomb,Rock Tomb,rock,physical,60,95,15,,unknown,0,0,0,0,0,0,0,The user hurls boulders at the target to inflict damage. This also lowers the target's Speed stat by cutting off its movement.,,The user hurls boulders at the target to inflict damage. This also lowers the target's Speed stat by cutting off its movement.,,championslab
rock_wrecker,Rock Wrecker,Rock Wrecker,rock,physical,150,90,5,,unknown,0,0,0,0,0,0,0,The user launches a huge boulder at the target to attack. The user can't move on the next turn.,,The user launches a huge boulder at the target to attack. The user can't move on the next turn.,,championslab
role_play,Role Play,Role Play,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,"The user mimics the target completely, copying the target's Ability.",,"The user mimics the target completely, copying the target's Ability.",,championslab
roost,Roost,Roost,flying,status,,,20,,unknown,0,0,0,0,0,0,1,Restores 1/2 of the user's max HP. If the user is a Flying type it will lose the Flying type for the turn.,,Restores 1/2 of the user's max HP. If the user is a Flying type it will lose the Flying type for the turn.,,championslab
round,Round,Round,normal,special,60,100,15,,unknown,0,0,0,0,0,0,0,The user attacks the target with a song.,,The user attacks the target with a song.,,championslab
sacred_sword,Sacred Sword,Sacred Sword,fighting,physical,90,100,15,,unknown,0,0,0,0,0,1,0,The user attacks by slicing with a sword. The target's stat changes don't affect the damage inflicted by this move.,,The user attacks by slicing with a sword. The target's stat changes don't affect the damage inflicted by this move.,,championslab
safeguard,Safeguard,Safeguard,normal,status,0,,25,,unknown,0,0,0,0,0,0,1,Prevents all status problems.,,Prevents all status problems.,,championslab
salt_cure,Salt Cure,Salt Cure,rock,physical,40,100,15,,unknown,0,0,0,0,0,0,0,"The user salt cures the target, inflicting damage every turn. Steel and Water types are more strongly affected by this move.",,"The user salt cures the target, inflicting damage every turn. Steel and Water types are more strongly affected by this move.",,championslab
sand_tomb,Sand Tomb,Sand Tomb,ground,physical,35,85,15,,unknown,0,0,0,0,0,0,0,The user traps the target inside a harshly raging sandstorm that inflicts damage for four to five turns.,,The user traps the target inside a harshly raging sandstorm that inflicts damage for four to five turns.,,championslab
sandstorm,Sandstorm,Sandstorm,rock,status,,,10,,unknown,0,0,0,0,0,0,1,"A five-turn sandstorm is summoned to damage all Pokémon except Rock, Ground, and Steel types. The sandstorm also boosts the Sp. Def stats of Rock types.",,"A five-turn sandstorm is summoned to damage all Pokémon except Rock, Ground, and Steel types. The sandstorm also boosts the Sp. Def stats of Rock types.",,championslab
scald,Scald,Scald,water,special,80,100,15,,unknown,0,0,0,0,0,0,0,The user attacks by shooting boiling hot water at the target. This may also leave the target with a burn.,,The user attacks by shooting boiling hot water at the target. This may also leave the target with a burn.,,championslab
scale_shot,Scale Shot,Scale Shot,dragon,physical,25,90,20,,unknown,0,0,0,0,0,0,0,The user attacks by shooting scales two to five times in a row. This move boosts the user's Speed stat but lowers its Defense stat.,,The user attacks by shooting scales two to five times in a row. This move boosts the user's Speed stat but lowers its Defense stat.,,championslab
scary_face,Scary Face,Scary Face,normal,status,,100,10,,unknown,0,0,0,0,0,0,1,The user frightens the target with a scary face to harshly lower its Speed stat.,,The user frightens the target with a scary face to harshly lower its Speed stat.,,championslab
scorching_sands,Scorching Sands,Scorching Sands,ground,special,70,100,10,,unknown,0,0,0,0,0,0,0,The user throws scorching sand at the target to attack. This may also leave the target with a burn.,,The user throws scorching sand at the target to attack. This may also leave the target with a burn.,,championslab
screech,Screech,Screech,normal,status,,85,20,,unknown,0,0,0,0,0,0,1,Lowers the target's Defense stat by 2 stages.,,Lowers the target's Defense stat by 2 stages.,,championslab
seed_bomb,Seed Bomb,Seed Bomb,grass,physical,80,100,15,,unknown,0,0,0,0,0,0,0,The user attacks by slamming a barrage of hard-shelled seeds down on the target from above.,,The user attacks by slamming a barrage of hard-shelled seeds down on the target from above.,,championslab
seismic_toss,Seismic Toss,Seismic Toss,fighting,physical,,100,20,,unknown,0,0,0,0,0,0,0,The target is thrown using the power of gravity. It inflicts damage equal to the user's level.,,The target is thrown using the power of gravity. It inflicts damage equal to the user's level.,,championslab
self_destruct,Self-Destruct,Self-Destruct,normal,physical,200,100,5,,unknown,0,0,0,0,0,0,0,The user attacks everything around it by causing an explosion. The user faints upon using this move.,,The user attacks everything around it by causing an explosion. The user faints upon using this move.,,championslab
shadow_ball,Shadow Ball,Shadow Ball,ghost,special,80,100,15,,unknown,0,0,0,0,0,0,0,The user attacks by hurling a shadowy blob at the target. This may also lower the target’s Sp. Def stat.,,The user attacks by hurling a shadowy blob at the target. This may also lower the target’s Sp. Def stat.,,championslab
shadow_claw,Shadow Claw,Shadow Claw,ghost,physical,70,100,15,,unknown,0,0,0,0,0,0,0,The user attacks by slashing the target with a sharp claw made from shadows. This move has a heightened chance of landing a critical hit.,,The user attacks by slashing the target with a sharp claw made from shadows. This move has a heightened chance of landing a critical hit.,,championslab
shadow_punch,Shadow Punch,Shadow Punch,ghost,physical,60,,15,,unknown,0,0,0,0,0,0,0,This move never misses.,,This move never misses.,,championslab
shadow_sneak,Shadow Sneak,Shadow Sneak,ghost,physical,40,100,30,,unknown,0,0,0,0,0,0,0,The user extends its shadow and attacks the foe from behind. This move always goes first.,,The user extends its shadow and attacks the foe from behind. This move always goes first.,,championslab
shed_tail,Shed Tail,Shed Tail,normal,status,0,,10,,unknown,0,0,0,0,0,0,1,"Creates a substitute using 50% of max HP, then switches out.",,"Creates a substitute using 50% of max HP, then switches out.",,championslab
sheer_cold,Sheer Cold,Sheer Cold,ice,special,,30,20,,unknown,0,0,0,0,0,0,0,Knocks out the target. This move does not affect Ice types. The accuracy of this move is fixed at 30%. If used by Pokémon other than Ice types the accuracy of this move is 20%.,,Knocks out the target. This move does not affect Ice types. The accuracy of this move is fixed at 30%. If used by Pokémon other than Ice types the accuracy of this move is 20%.,,championslab
shell_side_arm,Shell Side Arm,Shell Side Arm,poison,special,90,100,10,,unknown,0,0,0,0,0,0,0,"This move inflicts physical or special damage, whichever will be more effective. This may also poison the target.",,"This move inflicts physical or special damage, whichever will be more effective. This may also poison the target.",,championslab
shell_smash,Shell Smash,Shell Smash,normal,status,0,,15,,unknown,0,0,0,0,0,0,1,"The user breaks its shell, lowering its Defense and Sp. Def stats but sharply raising Attack, Sp. Atk, and Speed stats.",,"The user breaks its shell, lowering its Defense and Sp. Def stats but sharply raising Attack, Sp. Atk, and Speed stats.",,championslab
simple_beam,Simple Beam,Simple Beam,normal,status,,100,15,,unknown,0,0,0,0,0,0,1,The user emits a mysterious psychic wave that changes the target's Ability to Simple.,,The user emits a mysterious psychic wave that changes the target's Ability to Simple.,,championslab
sing,Sing,Sing,normal,status,,55,20,,unknown,0,0,0,0,0,0,1,Puts the target to sleep.,,Puts the target to sleep.,,championslab
skill_swap,Skill Swap,Skill Swap,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,The user employs its psychic power to exchange Abilities with the target.,,The user employs its psychic power to exchange Abilities with the target.,,championslab
skitter_smack,Skitter Smack,Skitter Smack,bug,physical,70,90,10,,unknown,0,0,0,0,0,0,0,The user skitters behind the target to attack. This also lowers the target's Sp. Atk stat.,,The user skitters behind the target to attack. This also lowers the target's Sp. Atk stat.,,championslab
skull_bash,Skull Bash,Skull Bash,normal,physical,130,100,10,,unknown,0,0,0,0,0,0,0,"The user tucks in its head to raise its Defense, then rams the target on the next turn.",,"The user tucks in its head to raise its Defense, then rams the target on the next turn.",,championslab
sky_attack,Sky Attack,Sky Attack,flying,physical,140,90,5,,unknown,0,0,0,0,0,0,0,The user attacks the turn after using this move. This move has a heightened chance of landing a critical hit and may also make the target flinch.,,The user attacks the turn after using this move. This move has a heightened chance of landing a critical hit and may also make the target flinch.,,championslab
slack_off,Slack Off,Slack Off,normal,status,,,5,,unknown,0,0,0,0,0,0,1,"The user slacks off, restoring its own HP by up to half its max HP.",,"The user slacks off, restoring its own HP by up to half its max HP.",,championslab
sleep_powder,Sleep Powder,Sleep Powder,grass,status,0,75,15,,unknown,0,0,0,0,0,0,1,May cause the foe to fall asleep.,,May cause the foe to fall asleep.,,championslab
sleep_talk,Sleep Talk,Sleep Talk,normal,status,,,10,,unknown,0,0,0,0,0,0,1,The user randomly uses one of the moves it knows. This move can only be used while the user is asleep.,,The user randomly uses one of the moves it knows. This move can only be used while the user is asleep.,,championslab
sludge_bomb,Sludge Bomb,Sludge Bomb,poison,special,90,100,10,,unknown,0,0,0,0,0,0,0,The user hurls unsanitary sludge at the target to inflict damage. This may also poison the target.,,The user hurls unsanitary sludge at the target to inflict damage. This may also poison the target.,,championslab
sludge_wave,Sludge Wave,Sludge Wave,poison,special,95,100,10,,unknown,0,0,0,0,0,0,0,The user strikes everything around it by swamping the area with a giant sludge wave. This may also poison those it hits.,,The user strikes everything around it by swamping the area with a giant sludge wave. This may also poison those it hits.,,championslab
smack_down,Smack Down,Smack Down,rock,physical,50,100,15,,unknown,0,0,0,0,0,0,0,"The user throws a stone or similar projectile to attack the target. If the target is in the air, it will be knocked down to the ground.",,"The user throws a stone or similar projectile to attack the target. If the target is in the air, it will be knocked down to the ground.",,championslab
smart_strike,Smart Strike,Smart Strike,steel,physical,70,,10,,unknown,0,0,0,0,0,0,0,The user stabs the target with a sharp horn. This attack never misses.,,The user stabs the target with a sharp horn. This attack never misses.,,championslab
snap_trap,Snap Trap,Snap Trap,grass,physical,35,100,16,,unknown,0,0,0,0,0,0,0,The user snares the target in a snap trap for four to five turns.,,The user snares the target in a snap trap for four to five turns.,,championslab
snarl,Snarl,Snarl,dark,special,55,95,15,,unknown,0,0,0,0,0,0,0,"The user yells as if it's ranting about something, which lowers the Sp. Atk stats of opposing Pokémon.",,"The user yells as if it's ranting about something, which lowers the Sp. Atk stats of opposing Pokémon.",,championslab
snore,Snore,Snore,normal,special,50,100,15,,unknown,0,0,0,0,0,0,0,This attack can be used only if the user is asleep. The harsh noise may also make the target flinch.,,This attack can be used only if the user is asleep. The harsh noise may also make the target flinch.,,championslab
snowscape,Snowscape,Snowscape,ice,status,0,,10,,unknown,0,0,0,0,0,0,1,The user summons a snowstorm lasting five turns. This boosts the Defense stats of Ice types.,,The user summons a snowstorm lasting five turns. This boosts the Defense stats of Ice types.,,championslab
soak,Soak,Soak,water,status,,100,20,,unknown,0,0,0,0,0,0,1,Changes the target's type to Water.,,Changes the target's type to Water.,,championslab
solar_beam,Solar Beam,Solar Beam,grass,special,120,100,10,,unknown,0,0,0,0,0,0,0,"The user gathers light on the first turn, then blasts a bundled beam on the next turn.",,"The user gathers light on the first turn, then blasts a bundled beam on the next turn.",,championslab
solar_blade,Solar Blade,Solar Blade,grass,physical,125,100,10,,unknown,0,0,0,0,0,0,0,"In this two-turn attack, the user gathers light and fills a blade with the light’s energy, attacking the target on the next turn.",,"In this two-turn attack, the user gathers light and fills a blade with the light’s energy, attacking the target on the next turn.",,championslab
sparkling_aria,Sparkling Aria,Sparkling Aria,water,special,90,100,10,,unknown,0,0,0,0,0,0,0,"The user bursts into song, emitting many bubbles. Any Pokémon suffering from a burn will be healed by the touch of these bubbles.",,"The user bursts into song, emitting many bubbles. Any Pokémon suffering from a burn will be healed by the touch of these bubbles.",,championslab
speed_swap,Speed Swap,Speed Swap,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,The user exchanges Speed stats with the target.,,The user exchanges Speed stats with the target.,,championslab
spicy_extract,Spicy Extract,Spicy Extract,grass,status,0,,15,,unknown,0,0,0,0,0,0,1,"The user emits an incredibly spicy extract, sharply boosting the target's Attack stat and harshly lowering the target's Defense stat.",,"The user emits an incredibly spicy extract, sharply boosting the target's Attack stat and harshly lowering the target's Defense stat.",,championslab
spikes,Spikes,Spikes,ground,status,,,20,,unknown,0,0,0,0,0,0,1,The user lays a trap of spikes at the feet of the opposing team. The spikes will damage opposing Pokémon that switch into battle.,,The user lays a trap of spikes at the feet of the opposing team. The spikes will damage opposing Pokémon that switch into battle.,,championslab
spiky_shield,Spiky Shield,Spiky Shield,grass,status,,,10,,unknown,0,0,0,0,0,0,1,"In addition to protecting the user from attacks, this move also damages any attacker that makes direct contact.",,"In addition to protecting the user from attacks, this move also damages any attacker that makes direct contact.",,championslab
spirit_shackle,Spirit Shackle,Spirit Shackle,ghost,physical,90,100,10,,unknown,0,0,0,0,0,0,0,The user attacks while simultaneously stitching the target's shadow to the ground to prevent the target from fleeing.,,The user attacks while simultaneously stitching the target's shadow to the ground to prevent the target from fleeing.,,championslab
spit_up,Spit Up,Spit Up,normal,special,,100,20,,unknown,0,0,0,0,0,0,0,The higher the user's Stockpiling level the greater this move's power (ranging between 100 and 300). This move fails unless the user has the Stockpiling status.,,The higher the user's Stockpiling level the greater this move's power (ranging between 100 and 300). This move fails unless the user has the Stockpiling status.,,championslab
spite,Spite,Spite,ghost,status,,100,10,,unknown,0,0,0,0,0,0,1,The user unleashes its grudge on the move last used by the target by cutting 4 PP from it.,,The user unleashes its grudge on the move last used by the target by cutting 4 PP from it.,,championslab
splash,Splash,Splash,normal,status,,,40,,unknown,0,0,0,0,0,0,1,The user just flops and splashes around to no effect at all...,,The user just flops and splashes around to no effect at all...,,championslab
stealth_rock,Stealth Rock,Stealth Rock,rock,status,,,20,,unknown,0,0,0,0,0,0,1,The user lays a trap of levitating stones around the opposing team. The trap damages opposing Pokémon that switch into battle.,,The user lays a trap of levitating stones around the opposing team. The trap damages opposing Pokémon that switch into battle.,,championslab
steel_beam,Steel Beam,Steel Beam,steel,special,140,95,5,,unknown,0,0,0,0,0,0,0,The user fires a beam of steel that it collected from its entire body. This also damages the user.,,The user fires a beam of steel that it collected from its entire body. This also damages the user.,,championslab
steel_roller,Steel Roller,Steel Roller,steel,physical,130,100,5,,unknown,0,0,0,0,0,0,0,Removes any terrain. This move fails if there is no terrain on the field.,,Removes any terrain. This move fails if there is no terrain on the field.,,championslab
steel_wing,Steel Wing,Steel Wing,steel,physical,70,90,25,,unknown,0,0,0,0,0,0,0,The target is hit with wings of steel. This may also boost the user's Defense stat.,,The target is hit with wings of steel. This may also boost the user's Defense stat.,,championslab
sticky_web,Sticky Web,Sticky Web,bug,status,0,,20,,unknown,0,0,0,0,0,0,1,"The user weaves a sticky net around the opposing team, which lowers their Speed stat upon switching into battle.",,"The user weaves a sticky net around the opposing team, which lowers their Speed stat upon switching into battle.",,championslab
stockpile,Stockpile,Stockpile,normal,status,0,,20,,unknown,0,0,0,0,0,0,1,Charges up power for up to 3 turns.,,Charges up power for up to 3 turns.,,championslab
stomp,Stomp,Stomp,normal,physical,65,100,20,,unknown,0,0,0,0,0,0,0,The user attacks by stomping on the target with a big foot. This may also make the target flinch.,,The user attacks by stomping on the target with a big foot. This may also make the target flinch.,,championslab
stomping_tantrum,Stomping Tantrum,Stomping Tantrum,ground,physical,75,100,10,,unknown,0,0,0,0,0,0,0,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",,championslab
stone_axe,Stone Axe,Stone Axe,rock,physical,65,90,15,,unknown,0,0,0,0,0,0,0,The user swings its stone axes at the target. Stone splinters left behind by this attack float around the target.,,The user swings its stone axes at the target. Stone splinters left behind by this attack float around the target.,,championslab
stone_edge,Stone Edge,Stone Edge,rock,physical,100,80,5,,unknown,0,0,0,0,0,0,0,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,,championslab
stored_power,Stored Power,Stored Power,psychic,special,20,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",,championslab
storm_throw,Storm Throw,Storm Throw,fighting,physical,60,100,15,,unknown,0,0,0,0,0,0,0,Always a critical hit.,,Always a critical hit.,,championslab
strength_sap,Strength Sap,Strength Sap,grass,status,,100,10,,unknown,0,0,0,0,0,0,1,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,,championslab
string_shot,String Shot,String Shot,bug,status,,95,40,,unknown,0,0,0,0,0,0,1,The user blows silk from its mouth that binds opposing Pokémon and harshly lowers their Speed stats.,,The user blows silk from its mouth that binds opposing Pokémon and harshly lowers their Speed stats.,,championslab
struggle_bug,Struggle Bug,Struggle Bug,bug,special,50,100,20,,unknown,0,0,0,0,0,0,0,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,,championslab
stuff_cheeks,Stuff Cheeks,Stuff Cheeks,normal,status,,,20,,unknown,0,0,0,0,0,0,1,The user eats its held Berry and boosts its Defense stat by 2 stages. This move can't be used if the user is not holding a Berry.,,The user eats its held Berry and boosts its Defense stat by 2 stages. This move can't be used if the user is not holding a Berry.,,championslab
stun_spore,Stun Spore,Stun Spore,grass,status,,75,30,,unknown,0,0,0,0,0,0,1,The user scatters a cloud of numbing powder that paralyzes the target.,,The user scatters a cloud of numbing powder that paralyzes the target.,,championslab
substitute,Substitute,Substitute,normal,status,,,10,,unknown,0,0,0,0,0,0,1,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,,championslab
sucker_punch,Sucker Punch,Sucker Punch,dark,physical,70,100,5,,unknown,0,0,0,0,0,0,0,This move enables the user to attack first. This move fails if the target is not readying an attack.,,This move enables the user to attack first. This move fails if the target is not readying an attack.,,championslab
sunny_day,Sunny Day,Sunny Day,fire,status,,,5,,unknown,0,0,0,0,0,0,1,"The user intensifies the sun for five turns, powering up Fire-type attacks. The sunlight also lowers the power of Water-type attacks.",,"The user intensifies the sun for five turns, powering up Fire-type attacks. The sunlight also lowers the power of Water-type attacks.",,championslab
super_fang,Super Fang,Super Fang,normal,physical,,90,10,,unknown,0,0,0,0,0,0,0,The user chomps hard on the target with its sharp front fangs. This cuts the target's HP in half.,,The user chomps hard on the target with its sharp front fangs. This cuts the target's HP in half.,,championslab
supercell_slam,Supercell Slam,Supercell Slam,electric,physical,100,95,15,,unknown,0,0,0,0,0,0,0,"The user electrifies its body and drops onto the target to inflict damage. If this move misses, the user takes damage instead.",,"The user electrifies its body and drops onto the target to inflict damage. If this move misses, the user takes damage instead.",,championslab
superpower,Superpower,Superpower,fighting,physical,120,100,5,,unknown,0,0,0,0,0,0,0,Lowers the user's Attack and Defense stats by 1 stage.,,Lowers the user's Attack and Defense stats by 1 stage.,,championslab
surf,Surf,Surf,water,special,90,100,15,,unknown,0,0,0,0,0,0,0,The user attacks everything around it by swamping its surroundings with a giant wave.,,The user attacks everything around it by swamping its surroundings with a giant wave.,,championslab
swagger,Swagger,Swagger,normal,status,,85,20,,unknown,0,0,0,0,0,0,1,Boosts the target's Attack stat by 2 stages and confuses it.,,Boosts the target's Attack stat by 2 stages and confuses it.,,championslab
swallow,Swallow,Swallow,normal,status,,,20,,unknown,0,0,0,0,0,0,1,"The higher the user's Stockpiling level the more HP the user restores. Level 1
 1/4 of the user's max HP is restored. Level 2
 1/2 of the user's max HP is restored. Level 3
 The user's HP is fully restored. This move fails unless the user has the Stockpiling status.",,"The higher the user's Stockpiling level the more HP the user restores. Level 1
 1/4 of the user's max HP is restored. Level 2
 1/2 of the user's max HP is restored. Level 3
 The user's HP is fully restored. This move fails unless the user has the Stockpiling status.",,championslab
sweet_kiss,Sweet Kiss,Sweet Kiss,fairy,status,,75,10,,unknown,0,0,0,0,0,0,1,"The user kisses the target with a sweet, angelic cuteness that causes confusion.",,"The user kisses the target with a sweet, angelic cuteness that causes confusion.",,championslab
sweet_scent,Sweet Scent,Sweet Scent,normal,status,,100,20,,unknown,0,0,0,0,0,0,1,The user releases a scent that harshly lowers opposing Pokémon's evasiveness.,,The user releases a scent that harshly lowers opposing Pokémon's evasiveness.,,championslab
swift,Swift,Swift,normal,special,60,,20,,unknown,0,0,0,0,0,0,0,Star-shaped rays are shot at opposing Pokémon. This attack never misses.,,Star-shaped rays are shot at opposing Pokémon. This attack never misses.,,championslab
switcheroo,Switcheroo,Switcheroo,dark,status,,100,20,,unknown,0,0,0,0,0,0,1,The user and the target swap their held items.,,The user and the target swap their held items.,,championslab
swords_dance,Swords Dance,Swords Dance,normal,status,,,20,,unknown,0,0,0,0,0,0,1,A frenetic dance to uplift the fighting spirit. This sharply boosts the user's Attack stat.,,A frenetic dance to uplift the fighting spirit. This sharply boosts the user's Attack stat.,,championslab
synthesis,Synthesis,Synthesis,grass,status,,,5,,unknown,0,0,0,0,0,0,1,The user restores its own HP. The amount of HP regained varies with the weather.,,The user restores its own HP. The amount of HP regained varies with the weather.,,championslab
syrup_bomb,Syrup Bomb,Syrup Bomb,grass,special,60,85,10,,unknown,0,0,0,0,0,0,0,"The user sets off an explosion of sticky candy syrup, which coats the target and causes the target's Speed stat to drop each turn for three turns.",,"The user sets off an explosion of sticky candy syrup, which coats the target and causes the target's Speed stat to drop each turn for three turns.",,championslab
tackle,Tackle,Tackle,normal,physical,40,100,35,,unknown,0,0,0,0,0,0,0,A physical attack in which the user charges and slams into the target with its whole body.,,A physical attack in which the user charges and slams into the target with its whole body.,,championslab
tail_slap,Tail Slap,Tail Slap,normal,physical,25,85,10,,unknown,0,0,0,0,0,0,0,The user attacks by striking the target with its hard tail. This move hits two to five times in a row.,,The user attacks by striking the target with its hard tail. This move hits two to five times in a row.,,championslab
tailwind,Tailwind,Tailwind,flying,status,,,15,,unknown,0,0,0,0,0,0,1,The user whips up a turbulent whirlwind that boosts the Speed stats of itself and its allies for four turns.,,The user whips up a turbulent whirlwind that boosts the Speed stats of itself and its allies for four turns.,,championslab
take_down,Take Down,Take Down,normal,physical,90,85,20,,unknown,0,0,0,0,0,0,0,A reckless full-body charge attack for slamming into the target. This also damages the user a little.,,A reckless full-body charge attack for slamming into the target. This also damages the user a little.,,championslab
taunt,Taunt,Taunt,dark,status,,100,20,,unknown,0,0,0,0,0,0,1,The target is taunted into a rage that allows it to use only attack moves for three turns.,,The target is taunted into a rage that allows it to use only attack moves for three turns.,,championslab
tearful_look,Tearful Look,Tearful Look,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Lowers the target's Attack and Sp. Atk stats by 1 stage. This move ignores the target's evasiveness and can hit a target using a move such as Protect.,,Lowers the target's Attack and Sp. Atk stats by 1 stage. This move ignores the target's evasiveness and can hit a target using a move such as Protect.,,championslab
teatime,Teatime,Teatime,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Causes all Pokémon on the field to eat their held Berries.,,Causes all Pokémon on the field to eat their held Berries.,,championslab
