move_key,name_en,name_es,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,observed_set_coverage_pct,users
heavy_slam,Heavy Slam,Cuerpo Pesado,29,0,29,5,17.2,"Machamp,Snorlax,Forretress,Steelix,Tyranitar,Aggron,Camerupt,Torkoal,Torterra,Rampardos,Bastiodon,Hippowdon,Rhyperior,Mamoswine,Emboar,Beartic,Golurk,Avalugg,Mudsdale,Corviknight,Flapple,Appletun,Garganacl,Tinkaton,Orthworm,Archaludon,Hydrapple,Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg)"
helping_hand,Helping Hand,Refuerzo,135,0,135,27,20.0,"Venusaur,Charizard,Blastoise,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Machamp,Slowbro,Kangaskhan,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Scizor,Heracross,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Medicham,Camerupt,Torkoal,Altaria,Milotic,Banette,Chimecho,Glalie,Infernape,Empoleon,Luxray,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Zoroark,Reuniclus,Emolga,Golurk,Hydreigon,Chesnaught,Delphox,Greninja,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Clawitzer,Sylveon,Hawlucha,Dedenne,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Salazzle,Tsareena,Drampa,Kommo-o,Appletun,Hatterene,Mr. Rime,Alcremie,Dragapult,Wyrdeer,Kleavor,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Farigiraf,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
hex,Hex,Infortunio,40,0,40,0,0.0,"Ninetales,Gengar,Ariados,Sableye,Castform,Banette,Absol,Glalie,Spiritomb,Gallade,Froslass,Rotom,Cofagrigus,Zoroark,Chandelure,Golurk,Delphox,Trevenant,Gourgeist,Decidueye,Toxapex,Mimikyu,Polteageist,Runerigus,Dragapult,Basculegion (Basculegion-M),Skeledirge,Ceruledge,Espathra,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Ninetales (Alolan Ninetales),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
hidden_power,Hidden Power,Poder Oculto,1,0,1,0,0.0,Tsareena
high_horsepower,High Horsepower,Fuerza Equina,33,0,33,3,9.1,"Machamp,Pinsir,Tauros,Snorlax,Steelix,Heracross,Tyranitar,Aggron,Camerupt,Torterra,Hippowdon,Rhyperior,Gliscor,Mamoswine,Emboar,Excadrill,Conkeldurr,Krookodile,Golurk,Chesnaught,Diggersby,Tyrantrum,Avalugg,Mudsdale,Appletun,Sandaconda,Wyrdeer,Orthworm,Farigiraf,Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
high_jump_kick,High Jump Kick,Pat. Salto Alta,5,0,5,3,60.0,"Medicham,Lopunny,Lucario,Hawlucha,Tsareena"
horn_drill,Horn Drill,Perforador,3,0,3,0,0.0,"Rhyperior,Excadrill,Tyrantrum"
horn_leech,Horn Leech,Asta Drenaje,1,0,1,1,100.0,Trevenant
howl,Howl,Aullido,13,0,13,0,0.0,"Ninetales,Arcanine,Typhlosion,Houndoom,Manectric,Camerupt,Luxray,Lucario,Delphox,Lycanroc,Ninetales (Alolan Ninetales),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion)"
hurricane,Hurricane,Vendaval,20,0,20,4,20.0,"Charizard,Pidgeot,Gyarados,Aerodactyl,Dragonite,Skarmory,Pelipper,Altaria,Castform,Whimsicott,Volcarona,Talonflame,Vivillon,Noivern,Decidueye,Toucannon,Drampa,Corviknight,Sandaconda,Quaquaval"
hydro_cannon,Hydro Cannon,Hidrocañón,8,0,8,0,0.0,"Blastoise,Feraligatr,Empoleon,Samurott,Greninja,Primarina,Quaquaval,Samurott (Hisuian Samurott)"
hydro_pump,Hydro Pump,Hidrobomba,43,0,43,11,25.6,"Blastoise,Slowbro,Kangaskhan,Starmie,Gyarados,Vaporeon,Snorlax,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Tyranitar,Pelipper,Aggron,Sharpedo,Milotic,Castform,Empoleon,Rhyperior,Samurott,Simipour,Hydreigon,Greninja,Clawitzer,Goodra,Avalugg,Primarina,Toxapex,Araquanid,Drampa,Dragapult,Basculegion (Basculegion-M),Quaquaval,Palafin,Hydrapple,Rotom (Wash Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
hyper_beam,Hyper Beam,Hiperrayo,197,0,197,0,0.0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Chandelure,Beartic,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Bellibolt,Scovillain,Espathra,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
hyper_voice,Hyper Voice,Vozarrón,48,0,48,13,27.1,"Clefable,Arcanine,Vaporeon,Jolteon,Flareon,Snorlax,Azumarill,Politoed,Espeon,Umbreon,Houndoom,Gardevoir,Manectric,Altaria,Torterra,Lopunny,Hippowdon,Leafeon,Glaceon,Gallade,Liepard,Audino,Zoroark,Vanilluxe,Hydreigon,Delphox,Pangoro,Furfrou,Heliolisk,Tyrantrum,Aurorus,Sylveon,Noivern,Primarina,Toucannon,Lycanroc,Salazzle,Oranguru,Drampa,Kommo-o,Skeledirge,Maushold,Bellibolt,Espathra,Palafin,Farigiraf,Arcanine (Hisuian Arcanine),Zoroark (Hisuian Zoroark)"
hypnosis,Hypnosis,Hipnosis,16,0,16,1,6.3,"Ninetales,Gengar,Politoed,Gardevoir,Milotic,Chimecho,Spiritomb,Gallade,Watchog,Delphox,Aromatisse,Gourgeist,Mr. Rime,Wyrdeer,Espathra,Ninetales (Alolan Ninetales)"
ice_beam,Ice Beam,Rayo Hielo,59,0,59,22,37.3,"Blastoise,Clefable,Slowbro,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Snorlax,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Tyranitar,Pelipper,Aggron,Sharpedo,Altaria,Milotic,Castform,Absol,Glalie,Empoleon,Rampardos,Bastiodon,Lopunny,Abomasnow,Weavile,Rhyperior,Glaceon,Mamoswine,Froslass,Samurott,Simipour,Audino,Vanilluxe,Beartic,Golurk,Greninja,Clawitzer,Aurorus,Goodra,Avalugg,Primarina,Crabominable,Toxapex,Araquanid,Drampa,Mr. Rime,Basculegion (Basculegion-M),Palafin,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg),Basculegion (Basculegion-F)"
ice_fang,Ice Fang,Colmillo Hielo,27,0,27,4,14.8,"Arbok,Gyarados,Aerodactyl,Feraligatr,Steelix,Tyranitar,Manectric,Sharpedo,Glalie,Luxray,Hippowdon,Rhyperior,Glaceon,Gliscor,Mamoswine,Froslass,Liepard,Beartic,Hydreigon,Furfrou,Tyrantrum,Avalugg,Morpeko,Basculegion (Basculegion-M),Stunfisk (Galarian Stunfisk),Avalugg (Hisuian Avalugg),Basculegion (Basculegion-F)"
ice_hammer,Ice Hammer,Martillo Hielo,3,0,3,1,33.3,"Abomasnow,Crabominable,Tinkaton"
ice_punch,Ice Punch,Puño Hielo,44,0,44,10,22.7,"Blastoise,Clefable,Alakazam,Machamp,Slowbro,Gengar,Kangaskhan,Snorlax,Dragonite,Feraligatr,Ampharos,Azumarill,Politoed,Slowking,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Lopunny,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Gallade,Froslass,Watchog,Simipour,Audino,Conkeldurr,Reuniclus,Beartic,Golurk,Greninja,Diggersby,Pangoro,Crabominable,Kommo-o,Mr. Rime,Garganacl,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
ice_shard,Ice Shard,Canto Helado,9,0,9,3,33.3,"Glalie,Abomasnow,Weavile,Glaceon,Mamoswine,Froslass,Vanilluxe,Mr. Rime,Ninetales (Alolan Ninetales)"
ice_spinner,Ice Spinner,Ice Spinner,19,0,19,1,5.3,"Blastoise,Starmie,Dragonite,Azumarill,Forretress,Glalie,Empoleon,Abomasnow,Weavile,Froslass,Vanilluxe,Aurorus,Avalugg,Primarina,Crabominable,Toxapex,Mr. Rime,Quaquaval,Avalugg (Hisuian Avalugg)"
icicle_crash,Icicle Crash,Chuzos,8,0,8,2,25.0,"Glalie,Weavile,Mamoswine,Froslass,Vanilluxe,Beartic,Avalugg,Avalugg (Hisuian Avalugg)"
icicle_spear,Icicle Spear,Carámbano,13,0,13,0,0.0,"Glalie,Abomasnow,Weavile,Glaceon,Mamoswine,Froslass,Vanilluxe,Beartic,Aurorus,Avalugg,Crabominable,Mr. Rime,Ninetales (Alolan Ninetales)"
icy_wind,Icy Wind,Viento Hielo,63,0,63,9,14.3,"Clefable,Slowbro,Gengar,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Snorlax,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Skarmory,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Sharpedo,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Empoleon,Spiritomb,Toxicroak,Abomasnow,Weavile,Rhyperior,Glaceon,Mamoswine,Gallade,Froslass,Samurott,Simipour,Audino,Vanilluxe,Beartic,Golurk,Greninja,Clawitzer,Aurorus,Avalugg,Primarina,Crabominable,Toxapex,Araquanid,Drampa,Mr. Rime,Basculegion (Basculegion-M),Quaquaval,Palafin,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Avalugg (Hisuian Avalugg),Basculegion (Basculegion-F)"
imprison,Imprison,Sellar,41,0,41,1,2.4,"Clefable,Ninetales,Alakazam,Slowbro,Gengar,Espeon,Slowking,Gardevoir,Sableye,Medicham,Milotic,Banette,Chimecho,Spiritomb,Gallade,Froslass,Cofagrigus,Zoroark,Reuniclus,Vanilluxe,Chandelure,Golurk,Delphox,Meowstic (Meowstic-M),Klefki,Trevenant,Gourgeist,Decidueye,Oranguru,Polteageist,Hatterene,Runerigus,Alcremie,Wyrdeer,Skeledirge,Farigiraf,Sinistcha,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark)"
infernal_parade,Infernal Parade,Infernal Parade,1,0,1,1,100.0,Typhlosion (Hisuian Typhlosion)
inferno,Inferno,Infierno,7,0,7,0,0.0,"Charizard,Ninetales,Typhlosion,Houndoom,Torkoal,Chandelure,Typhlosion (Hisuian Typhlosion)"
infestation,Infestation,Acoso,5,0,5,1,20.0,"Ariados,Toxapex,Araquanid,Dragapult,Hydrapple"
ingrain,Ingrain,Arraigo,7,0,7,0,0.0,"Venusaur,Victreebel,Meganium,Roserade,Abomasnow,Trevenant,Scovillain"
instruct,Instruct,Mandato,1,0,1,1,100.0,Oranguru
iron_defense,Iron Defense,Defensa Férrea,55,0,55,9,16.4,"Blastoise,Beedrill,Slowbro,Pinsir,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Tyranitar,Aggron,Torkoal,Torterra,Empoleon,Bastiodon,Lucario,Rhyperior,Excadrill,Cofagrigus,Reuniclus,Vanilluxe,Golurk,Chesnaught,Vivillon,Aegislash,Tyrantrum,Aurorus,Klefki,Avalugg,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Mr. Rime,Runerigus,Garganacl,Armarouge,Ceruledge,Orthworm,Glimmora,Kingambit,Sinistcha,Archaludon,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg)"
iron_head,Iron Head,Cabeza de Hierro,59,0,59,13,22.0,"Blastoise,Arcanine,Tauros,Gyarados,Aerodactyl,Snorlax,Dragonite,Typhlosion,Forretress,Steelix,Scizor,Skarmory,Tyranitar,Aggron,Camerupt,Milotic,Glalie,Torterra,Rampardos,Bastiodon,Garchomp,Hippowdon,Rhyperior,Mamoswine,Emboar,Excadrill,Krookodile,Golurk,Chesnaught,Diggersby,Pangoro,Aegislash,Tyrantrum,Aurorus,Hawlucha,Avalugg,Incineroar,Crabominable,Lycanroc,Mudsdale,Passimian,Kommo-o,Corviknight,Appletun,Sandaconda,Garganacl,Ceruledge,Palafin,Orthworm,Farigiraf,Kingambit,Archaludon,Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
iron_tail,Iron Tail,Cola Férrea,74,0,74,2,2.7,"Charizard,Blastoise,Arbok,Pikachu,Raichu,Ninetales,Arcanine,Alakazam,Slowbro,Kangaskhan,Tauros,Gyarados,Vaporeon,Aerodactyl,Dragonite,Meganium,Feraligatr,Ampharos,Azumarill,Slowking,Steelix,Houndoom,Tyranitar,Aggron,Manectric,Milotic,Absol,Infernape,Luxray,Rampardos,Bastiodon,Lopunny,Garchomp,Lucario,Abomasnow,Rhyperior,Gliscor,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Audino,Krookodile,Emolga,Hydreigon,Chesnaught,Delphox,Diggersby,Furfrou,Meowstic (Meowstic-M),Heliolisk,Tyrantrum,Aurorus,Dedenne,Goodra,Noivern,Primarina,Lycanroc,Salazzle,Passimian,Kommo-o,Orthworm,Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Meowstic (Meowstic-F)"
jet_punch,Jet Punch,Jet Punch,1,0,1,1,100.0,Palafin
kings_shield,King's Shield,Escudo Real,1,0,1,1,100.0,Aegislash
knock_off,Knock Off,Desarme,58,0,58,19,32.8,"Venusaur,Beedrill,Arbok,Pikachu,Raichu,Clefable,Machamp,Victreebel,Gengar,Meganium,Ariados,Azumarill,Scizor,Heracross,Tyranitar,Pelipper,Gardevoir,Sableye,Banette,Chimecho,Absol,Infernape,Empoleon,Toxicroak,Weavile,Leafeon,Gliscor,Mamoswine,Gallade,Serperior,Emboar,Samurott,Liepard,Conkeldurr,Krookodile,Zoroark,Reuniclus,Golurk,Chesnaught,Pangoro,Goodra,Trevenant,Decidueye,Toucannon,Crabominable,Salazzle,Tsareena,Oranguru,Passimian,Morpeko,Meowscarada,Quaquaval,Tinkaton,Raichu (Alolan Raichu),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye)"
kowtow_cleave,Kowtow Cleave,Kowtow Cleave,1,0,1,1,100.0,Kingambit
laser_focus,Laser Focus,Aguzar,1,0,1,0,0.0,Tsareena
lash_out,Lash Out,Desahogo,38,0,38,0,0.0,"Arbok,Tauros,Gyarados,Feraligatr,Umbreon,Houndoom,Tyranitar,Sableye,Camerupt,Banette,Infernape,Empoleon,Spiritomb,Toxicroak,Weavile,Liepard,Krookodile,Zoroark,Chandelure,Stunfisk,Hydreigon,Pangoro,Tyrantrum,Trevenant,Incineroar,Mudsdale,Drampa,Morpeko,Sneasler,Meowscarada,Scovillain,Kingambit,Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
last_resort,Last Resort,Última Baza,20,0,20,0,0.0,"Kangaskhan,Vaporeon,Jolteon,Flareon,Snorlax,Espeon,Umbreon,Leafeon,Glaceon,Audino,Furfrou,Sylveon,Klefki,Lycanroc,Oranguru,Sandaconda,Alcremie,Dragapult,Quaquaval,Espathra"
last_respects,Last Respects,Last Respects,2,0,2,1,50.0,"Basculegion (Basculegion-M),Basculegion (Basculegion-F)"
lava_plume,Lava Plume,Humareda,7,0,7,0,0.0,"Flareon,Typhlosion,Camerupt,Torkoal,Armarouge,Ceruledge,Typhlosion (Hisuian Typhlosion)"
leaf_blade,Leaf Blade,Hoja Aguda,7,0,7,4,57.1,"Victreebel,Meganium,Leafeon,Gallade,Serperior,Decidueye,Decidueye (Hisuian Decidueye)"
leaf_storm,Leaf Storm,Lluevehojas,21,0,21,7,33.3,"Venusaur,Victreebel,Meganium,Torterra,Roserade,Abomasnow,Leafeon,Serperior,Simisage,Chesnaught,Trevenant,Decidueye,Tsareena,Flapple,Appletun,Meowscarada,Scovillain,Sinistcha,Hydrapple,Rotom (Mow Rotom),Decidueye (Hisuian Decidueye)"
leech_life,Leech Life,Chupavidas,9,0,9,1,11.1,"Arbok,Victreebel,Ariados,Volcarona,Noivern,Incineroar,Araquanid,Salazzle,Mimikyu"
leech_seed,Leech Seed,Drenadoras,16,0,16,3,18.8,"Venusaur,Meganium,Torterra,Roserade,Abomasnow,Leafeon,Serperior,Simisage,Whimsicott,Chesnaught,Trevenant,Gourgeist,Flapple,Appletun,Meowscarada,Scovillain"
leer,Leer,Malicioso,1,0,1,0,0.0,Watchog
life_dew,Life Dew,Gota Vital,12,0,12,1,8.3,"Blastoise,Clefable,Gardevoir,Milotic,Roserade,Lucario,Gallade,Audino,Goodra,Primarina,Hatterene,Sinistcha"
light_of_ruin,Light of Ruin,Luz Aniquiladora,1,0,1,0,0.0,Floette
light_screen,Light Screen,Pantalla de Luz,85,0,85,4,4.7,"Venusaur,Pikachu,Raichu,Clefable,Alakazam,Machamp,Slowbro,Starmie,Jolteon,Dragonite,Meganium,Ampharos,Azumarill,Espeon,Umbreon,Slowking,Forretress,Scizor,Gardevoir,Sableye,Medicham,Manectric,Milotic,Chimecho,Glalie,Torterra,Luxray,Gallade,Froslass,Rotom,Serperior,Watchog,Audino,Whimsicott,Reuniclus,Vanilluxe,Emolga,Volcarona,Delphox,Vivillon,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Heliolisk,Aurorus,Sylveon,Dedenne,Klefki,Gourgeist,Decidueye,Primarina,Toxapex,Tsareena,Oranguru,Mimikyu,Drampa,Corviknight,Appletun,Polteageist,Hatterene,Mr. Rime,Alcremie,Dragapult,Wyrdeer,Kleavor,Armarouge,Ceruledge,Bellibolt,Espathra,Tinkaton,Glimmora,Farigiraf,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
liquidation,Liquidation,Hidroariete,29,0,29,6,20.7,"Blastoise,Slowbro,Starmie,Vaporeon,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Sharpedo,Empoleon,Garchomp,Samurott,Simipour,Beartic,Greninja,Clawitzer,Primarina,Crabominable,Toxapex,Araquanid,Basculegion (Basculegion-M),Quaquaval,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
lock_on,Lock-On,Fijar Blanco,1,0,1,0,0.0,Dragapult
low_kick,Low Kick,Patada Baja,52,0,52,4,7.7,"Machamp,Kangaskhan,Dragonite,Typhlosion,Feraligatr,Ampharos,Politoed,Heracross,Tyranitar,Sableye,Aggron,Medicham,Infernape,Lopunny,Lucario,Toxicroak,Abomasnow,Weavile,Gallade,Emboar,Simisage,Simisear,Simipour,Audino,Conkeldurr,Krookodile,Zoroark,Beartic,Golurk,Chesnaught,Delphox,Greninja,Diggersby,Pangoro,Heliolisk,Hawlucha,Decidueye,Incineroar,Mudsdale,Tsareena,Passimian,Kommo-o,Sneasler,Meowscarada,Quaquaval,Maushold,Espathra,Farigiraf,Kingambit,Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
low_sweep,Low Sweep,Puntapié,35,0,35,0,0.0,"Politoed,Sableye,Medicham,Infernape,Lopunny,Lucario,Toxicroak,Weavile,Gallade,Emboar,Simisage,Simisear,Simipour,Conkeldurr,Krookodile,Zoroark,Golurk,Chesnaught,Greninja,Pangoro,Heliolisk,Hawlucha,Decidueye,Incineroar,Mudsdale,Tsareena,Passimian,Sneasler,Meowscarada,Quaquaval,Maushold,Kingambit,Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
lumina_crash,Lumina Crash,Lumina Crash,1,0,1,1,100.0,Espathra
lunge,Lunge,Plancha,14,0,14,1,7.1,"Beedrill,Victreebel,Pinsir,Ariados,Forretress,Scizor,Heracross,Gliscor,Volcarona,Hawlucha,Toxapex,Araquanid,Wyrdeer,Kleavor"
mach_punch,Mach Punch,Ultrapuño,4,0,4,2,50.0,"Infernape,Lopunny,Conkeldurr,Crabominable"
magic_powder,Magic Powder,Polvo Mágico,1,0,1,0,0.0,Hatterene
magic_room,Magic Room,Zona Mágica,16,0,16,0,0.0,"Alakazam,Espeon,Gardevoir,Banette,Gallade,Delphox,Meowstic (Meowstic-M),Klefki,Araquanid,Oranguru,Mimikyu,Hatterene,Mr. Rime,Alcremie,Raichu (Alolan Raichu),Meowstic (Meowstic-F)"
magical_leaf,Magical Leaf,Hoja Mágica,1,0,1,0,0.0,Tsareena
magnet_bomb,Magnet Bomb,Bomba Imán,1,0,1,0,0.0,Goodra (Hisuian Goodra)
magnet_rise,Magnet Rise,Levitón,5,0,5,0,0.0,"Forretress,Steelix,Vanilluxe,Dedenne,Klefki"
magnetic_flux,Magnetic Flux,Aura Magnética,1,0,1,0,0.0,Ampharos
matcha_gotcha,Matcha Gotcha,Matcha Gotcha,1,0,1,1,100.0,Sinistcha
mean_look,Mean Look,Mal de Ojo,13,0,13,0,0.0,"Gengar,Umbreon,Gardevoir,Sableye,Absol,Gallade,Serperior,Cofagrigus,Meowstic (Meowstic-M),Hawlucha,Runerigus,Farigiraf,Kingambit"
mega_kick,Mega Kick,Megapatada,44,0,44,0,0.0,"Charizard,Blastoise,Pikachu,Raichu,Alakazam,Machamp,Kangaskhan,Dragonite,Typhlosion,Feraligatr,Ampharos,Tyranitar,Sableye,Aggron,Medicham,Lopunny,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Gallade,Audino,Conkeldurr,Krookodile,Zoroark,Beartic,Golurk,Diggersby,Pangoro,Heliolisk,Hawlucha,Goodra,Incineroar,Mudsdale,Tsareena,Oranguru,Passimian,Kommo-o,Mr. Rime,Quaquaval,Raichu (Alolan Raichu),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark)"
megahorn,Megahorn,Megacuerno,9,0,9,4,44.4,"Tauros,Ariados,Heracross,Absol,Rhyperior,Samurott,Excadrill,Wyrdeer,Samurott (Hisuian Samurott)"
memento,Memento,Legado,13,0,13,0,0.0,"Ninetales,Gardevoir,Spiritomb,Gallade,Whimsicott,Cofagrigus,Zoroark,Chandelure,Polteageist,Runerigus,Glimmora,Sinistcha,Zoroark (Hisuian Zoroark)"
metal_burst,Metal Burst,Represión Metal,7,0,7,1,14.3,"Sableye,Aggron,Bastiodon,Rhyperior,Orthworm,Kingambit,Archaludon"
metal_sound,Metal Sound,Eco Metálico,18,0,18,0,0.0,"Jolteon,Forretress,Skarmory,Aggron,Chimecho,Empoleon,Bastiodon,Lucario,Excadrill,Aegislash,Klefki,Kommo-o,Corviknight,Tinkaton,Orthworm,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk)"
meteor_beam,Meteor Beam,Rayo Meteórico,15,0,15,1,6.7,"Clefable,Starmie,Aerodactyl,Ampharos,Steelix,Aggron,Rampardos,Bastiodon,Rhyperior,Tyrantrum,Aurorus,Garganacl,Armarouge,Glimmora,Archaludon"
meteor_mash,Meteor Mash,Puño Meteoro,2,0,2,1,50.0,"Clefable,Lucario"
